Graphic step = 4

RED:;167;257;446;1100;3003;9976;34948;80162;88090;63276;40664;32920;32170;29025;18785;15067;15771;15287;8842;6718;3319;1756;783;431;206;110;63;68;64;72;73;285;
GREEN:;0;0;0;0;0;27;551;1842;4132;16216;65215;149771;119944;47929;26743;17984;19642;16320;8531;4929;2017;768;337;200;120;101;103;77;83;59;39;224;
BLUE:;4;23;57;215;637;2530;12876;66905;119876;89743;59328;39644;25859;20468;15341;14847;15211;10285;4966;2252;1025;555;381;196;131;93;96;53;28;30;35;214;
RED&GREEN:
0;0;0;0;0;1097928;22405864;74903088;168023648;659407424;2651902760;6090287944;4877402816;1948984856;1087477352;731301376;798722288;663636480;346904584;200432856;82019288;31229952;13703768;8132800;4879680;4107064;4188392;3131128;3375112;2399176;1585896;9108736;
0;0;0;0;0;888840;18138920;60638640;136025440;533830720;2146877800;4930461320;3948556480;1577822680;880379560;592033280;646614640;537254400;280840520;162262680;66399640;25282560;11094040;6584000;3950400;3324920;3390760;2534840;2732360;1942280;1283880;7374080;
0;0;0;0;0;868590;17725670;59257140;132926440;521668720;2097966550;4818133070;3858598480;1541875930;860322310;578545280;631883140;525014400;274442270;158565930;64886890;24706560;10841290;6434000;3860400;3249170;3313510;2477090;2670110;1898030;1254630;7206080;
0;0;0;0;0;783675;15992775;53464050;119931300;470669400;1892865375;4347103275;3481374600;1391139225;776215575;521985600;570109050;473688000;247612275;143064225;58543425;22291200;9781425;5805000;3483000;2931525;2989575;2234925;2409075;1712475;1131975;6501600;
0;0;0;0;0;507195;10350535;34601970;77619620;304617560;1225063775;2813448235;2253148040;900346265;502367255;337829440;368974970;306571200;160254835;92591265;37889345;14426880;6330545;3757000;2254200;1897285;1934855;1446445;1559155;1108315;732615;4207840;
0;0;0;0;0;406809;8301917;27753414;62256844;244326472;982594405;2256599657;1807196248;722146243;402936781;270964928;295946014;245893440;128536577;74265243;30390139;11571456;5077579;3013400;1808040;1521767;1551901;1160159;1250561;888953;587613;3375008;
0;0;0;0;0;425817;8689821;29050182;65165772;255742536;1028505765;2362038441;1891636824;755888259;421763853;283625664;309773982;257382720;134542401;77735259;31810107;12112128;5314827;3154200;1892520;1592871;1624413;1214367;1308993;930489;615069;3532704;
0;0;0;0;0;412749;8423137;28158654;63165884;247893992;996941705;2289549277;1833583928;732690623;408820241;274921408;300267254;249483840;130413397;75349623;30833879;11740416;5151719;3057400;1834440;1543987;1574561;1177099;1268821;901933;596193;3424288;
0;0;0;0;0;238734;4871942;16286964;36535144;143381872;576631030;1324275182;1060544848;423788218;236461606;159014528;173674564;144301440;75431102;43582218;17834314;6790656;2979754;1768400;1061040;893042;910726;680834;733886;521678;344838;1980608;
0;0;0;0;0;181386;3701618;12374556;27758776;108939088;438114370;1006161578;805783792;321987022;179659474;120816512;131954956;109637760;57311258;33113022;13550206;5159424;2263966;1343600;806160;678518;691954;517286;557594;396362;262002;1504832;
0;0;0;0;0;89613;1828769;6113598;13714108;53820904;216448585;497089949;398094136;159076351;88760017;59688896;65191798;54166080;28314389;16359351;6694423;2548992;1118503;663800;398280;335219;341857;255563;275477;195821;129441;743456;
0;0;0;0;0;47412;967556;3234552;7255792;28475296;114517540;262997876;210621664;84163324;46960708;31579904;34491352;28657920;14980436;8655324;3541852;1348608;591772;351200;210720;177356;180868;135212;145748;103604;68484;393344;
0;0;0;0;0;21141;431433;1442286;3235356;12697128;51063345;117270693;93916152;37528407;20939769;14081472;15379686;12778560;6679773;3859407;1579311;601344;263871;156600;93960;79083;80649;60291;64989;46197;30537;175392;
0;0;0;0;0;11637;237481;793902;1780892;6989096;28107665;64551301;51695864;20657399;11526233;7751104;8465702;7033920;3676861;2124399;869327;331008;145247;86200;51720;43531;44393;33187;35773;25429;16809;96544;
0;0;0;0;0;5562;113506;379452;851192;3340496;13434290;30852826;24708464;9873374;5509058;3704704;4046252;3361920;1757386;1015374;415502;158208;69422;41200;24720;20806;21218;15862;17098;12154;8034;46144;
0;0;0;0;0;2970;60610;202620;454520;1783760;7173650;16474810;13193840;5272190;2941730;1978240;2160620;1795200;938410;542190;221870;84480;37070;22000;13200;11110;11330;8470;9130;6490;4290;24640;
0;0;0;0;0;1701;34713;116046;260316;1021608;4108545;9435573;7556472;3019527;1684809;1132992;1237446;1028160;537453;310527;127071;48384;21231;12600;7560;6363;6489;4851;5229;3717;2457;14112;
0;0;0;0;0;1836;37468;125256;280976;1102688;4434620;10184428;8156192;3259172;1818524;1222912;1335656;1109760;580108;335172;137156;52224;22916;13600;8160;6868;7004;5236;5644;4012;2652;15232;
0;0;0;0;0;1728;35264;117888;264448;1037824;4173760;9585344;7676416;3067456;1711552;1150976;1257088;1044480;545984;315456;129088;49152;21568;12800;7680;6464;6592;4928;5312;3776;2496;14336;
0;0;0;0;0;1944;39672;132624;297504;1167552;4695480;10783512;8635968;3450888;1925496;1294848;1414224;1175040;614232;354888;145224;55296;24264;14400;8640;7272;7416;5544;5976;4248;2808;16128;
0;0;0;0;0;1971;40223;134466;301636;1183768;4760695;10933283;8755912;3498817;1952239;1312832;1433866;1191360;622763;359817;147241;56064;24601;14600;8760;7373;7519;5621;6059;4307;2847;16352;
0;0;0;0;0;7695;157035;524970;1177620;4621560;18586275;42684735;34184040;13659765;7621755;5125440;5597970;4651200;2431335;1404765;574845;218880;96045;57000;34200;28785;29355;21945;23655;16815;11115;63840;

RED&BLUE:
668;3841;9519;35905;106379;422510;2150292;11173135;20019292;14987081;9907776;6620548;4318453;3418156;2561947;2479449;2540237;1717595;829322;376084;171175;92685;63627;32732;21877;15531;16032;8851;4676;5010;5845;35738;
1028;5911;14649;55255;163709;650210;3309132;17194585;30808132;23063951;15247296;10188508;6645763;5260276;3942637;3815679;3909227;2643245;1276262;578764;263425;142635;97917;50372;33667;23901;24672;13621;7196;7710;8995;54998;
1784;10258;25422;95890;284102;1128380;5742696;29839630;53464696;40025378;26460288;17681224;11533114;9128728;6842086;6621762;6784106;4587110;2214836;1004392;457150;247530;169926;87416;58426;41478;42816;23638;12488;13380;15610;95444;
4400;25300;62700;236500;700700;2783000;14163600;73595500;131863600;98717300;65260800;43608400;28444900;22514800;16875100;16331700;16732100;11313500;5462600;2477200;1127500;610500;419100;215600;144100;102300;105600;58300;30800;33000;38500;235400;
12012;69069;171171;645645;1912911;7597590;38666628;200915715;359987628;269498229;178161984;119050932;77654577;61465404;46069023;44585541;45678633;30885855;14912898;6762756;3078075;1666665;1144143;588588;393393;279279;288288;159159;84084;90090;105105;642642;
39904;229448;568632;2144840;6354712;25239280;128450976;667444280;1195882976;895276168;591856128;395488544;257969384;204188768;153041816;148113672;151744936;102603160;49540816;22465952;10225400;5536680;3800856;1955296;1306856;927768;957696;528728;279328;299280;349160;2134864;
139792;803804;1992036;7513820;22261876;88418440;449990448;2338195940;4189426448;3136338364;2073394944;1385478512;903720332;715315664;536137268;518872956;531594028;359440180;173551768;78702896;35821700;19396140;13315188;6849808;4578188;3250164;3355008;1852244;978544;1048440;1223180;7478872;
320648;1843726;4569234;17234830;51063194;202809860;1032165912;5363238610;9609499912;7193978366;4755851136;3177942328;2072909158;1640755816;1229765242;1190165214;1219344182;824466170;398084492;180524824;82166050;44489910;30541722;15711752;10501222;7455066;7695552;4248586;2244536;2404860;2805670;17154668;
352360;2026070;5021130;18939350;56113330;222867700;1134246840;5893661450;10559876840;7905460870;5226203520;3492239960;2277919310;1803026120;1351388690;1307872230;1339936990;906005650;437454940;198378680;90292250;48889950;33562290;17265640;11539790;8192370;8456640;4668770;2466520;2642700;3083150;18851260;
253104;1455348;3606732;13604340;40306812;160088280;814741776;4233480780;7585273776;5678578068;3754038528;2508513744;1636254084;1295133168;970717116;939458772;962491236;650793660;314228616;142497552;64857900;35118180;24108156;12402096;8289156;5884668;6074496;3353628;1771728;1898280;2214660;13541064;
162656;935272;2317848;8742760;25902968;102879920;523589664;2720624920;4874637664;3649309352;2412513792;1612083616;1051530376;832310752;623826424;603738408;618540104;418229240;201937424;91575328;41680600;22568520;15492984;7970144;5326984;3781752;3903744;2155192;1138592;1219920;1423240;8702096;
131680;757160;1876440;7077800;20970040;83287600;423877920;2202512600;3946317920;2954339560;1953077760;1305080480;851278280;673806560;505025720;488763240;500746120;338582200;163480720;74135840;33743000;18270600;12542520;6452320;4312520;3061560;3160320;1744760;921760;987600;1152200;7044880;
128680;739910;1833690;6916550;20492290;81390100;414220920;2152333850;3856410920;2887032310;1908581760;1275347480;831884030;658455560;493519970;477627990;489337870;330868450;159756220;72446840;32974250;17854350;12256770;6305320;4214270;2991810;3088320;1705010;900760;965100;1125950;6884380;
116100;667575;1654425;6240375;18488925;73433250;373725900;1941917625;3479400900;2604790575;1721995200;1150667100;750557475;594083700;445272525;430934175;441499275;298522125;144138150;65364300;29750625;16108875;11058525;5688900;3802275;2699325;2786400;1538325;812700;870750;1015875;6211350;
75140;432055;1070745;4038775;11966045;47526050;241875660;1256810425;2251870660;1685822255;1114476480;744712540;485761315;384491380;288180685;278900895;285738635;193203725;93286310;42303820;19254625;10425675;7157085;3681860;2460835;1747005;1803360;995605;525980;563550;657475;4019990;
60268;346541;858819;3239405;9597679;38119510;194002692;1008057635;1806171692;1352157781;893894976;597316148;389617553;308391356;231142847;223699749;229184137;154964095;74822722;33930884;15443675;8362185;5740527;2953132;1973777;1401231;1446432;798551;421876;452010;527345;3224338;
63084;362733;898947;3390765;10046127;39900630;203067396;1055158755;1890564396;1415336853;935661888;625225524;407822289;322800828;241942911;234152037;239892681;162204735;78318786;35516292;16165275;8752905;6008751;3091116;2066001;1466703;1514016;835863;441588;473130;551985;3374994;
61148;351601;871359;3286705;9737819;38676110;196835412;1022776735;1832544412;1371901241;906947136;606037828;395306533;312894316;234517867;226966089;232530557;157226795;75915242;34426324;15669175;8484285;5824347;2996252;2002597;1421691;1467552;810211;428036;458610;535045;3271418;
35368;203366;503994;1901030;5632354;22370260;113849592;591574010;1059943592;793507606;524578176;350532248;228645278;180978056;135645122;131277174;134495662;90939970;43909372;19912184;9063050;4907310;3368802;1733032;1158302;822306;848832;468626;247576;265260;309470;1892188;
26872;154514;382926;1444370;4279366;16996540;86500968;449467790;805326968;602893474;398565504;266328392;173720762;137504024;103060838;99742146;102187498;69094630;33361588;15128936;6885950;3728490;2559558;1316728;880058;624774;644928;356054;188104;201540;235130;1437652;
13276;76337;189183;713585;2114203;8397070;42735444;222057695;397868444;297857017;196909632;131578436;85826021;67933292;50916779;49277193;50485309;34135915;16482154;7474388;3401975;1842045;1264539;650524;434789;308667;318624;175907;92932;99570;116165;710266;
7024;40388;100092;377540;1118572;4442680;22610256;117485180;210502256;157588708;104179968;69614864;45408404;35941808;26938796;26071332;26710516;18060460;8720296;3954512;1799900;974580;669036;344176;230036;163308;168576;93068;49168;52680;61460;375784;
3132;18009;44631;168345;498771;1980990;10081908;52386615;93862908;70268769;46453824;31041252;20247597;16026444;12012003;11625201;11910213;8053155;3888378;1763316;802575;434565;298323;153468;102573;72819;75168;41499;21924;23490;27405;167562;
1724;9913;24567;92665;274547;1090430;5549556;28836055;51666556;38679233;25570368;17086564;11145229;8821708;6611971;6399057;6555941;4432835;2140346;970612;441775;239205;164211;84476;56461;40083;41376;22843;12068;12930;15085;92234;
824;4738;11742;44290;131222;521180;2652456;13782430;24694456;18487058;12221568;8166664;5326954;4216408;3160246;3058482;3133466;2118710;1022996;463912;211150;114330;78486;40376;26986;19158;19776;10918;5768;6180;7210;44084;
440;2530;6270;23650;70070;278300;1416360;7359550;13186360;9871730;6526080;4360840;2844490;2251480;1687510;1633170;1673210;1131350;546260;247720;112750;61050;41910;21560;14410;10230;10560;5830;3080;3300;3850;23540;
252;1449;3591;13545;40131;159390;811188;4215015;7552188;5653809;3737664;2497572;1629117;1289484;966483;935361;958293;647955;312858;141876;64575;34965;24003;12348;8253;5859;6048;3339;1764;1890;2205;13482;
272;1564;3876;14620;43316;172040;875568;4549540;8151568;6102524;4034304;2695792;1758412;1391824;1043188;1009596;1034348;699380;337688;153136;69700;37740;25908;13328;8908;6324;6528;3604;1904;2040;2380;14552;
256;1472;3648;13760;40768;161920;824064;4281920;7672064;5743552;3796992;2537216;1654976;1309952;981824;950208;973504;658240;317824;144128;65600;35520;24384;12544;8384;5952;6144;3392;1792;1920;2240;13696;
288;1656;4104;15480;45864;182160;927072;4817160;8631072;6461496;4271616;2854368;1861848;1473696;1104552;1068984;1095192;740520;357552;162144;73800;39960;27432;14112;9432;6696;6912;3816;2016;2160;2520;15408;
292;1679;4161;15695;46501;184690;939948;4884065;8750948;6551239;4330944;2894012;1887707;1494164;1119893;1083831;1110403;750805;362518;164396;74825;40515;27813;14308;9563;6789;7008;3869;2044;2190;2555;15622;
1140;6555;16245;61275;181545;721050;3669660;19067925;34164660;25576755;16908480;11298540;7369815;5833380;4372185;4231395;4335135;2931225;1415310;641820;292125;158175;108585;55860;37335;26505;27360;15105;7980;8550;9975;60990;

GREEN&BLUE
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
108;621;1539;5805;17199;68310;347652;1806435;3236652;2423061;1601856;1070388;698193;552636;414207;400869;410697;277695;134082;60804;27675;14985;10287;5292;3537;2511;2592;1431;756;810;945;5778;
2204;12673;31407;118465;350987;1394030;7094676;36864655;66051676;49448393;32689728;21843844;14248309;11277868;8452891;8180697;8381261;5667035;2736266;1240852;564775;305805;209931;107996;72181;51243;52896;29203;15428;16530;19285;117914;
7368;42366;104994;396030;1173354;4660260;23717592;123239010;220811592;165306606;109282176;73024248;47632278;37702056;28258122;27348174;28018662;18944970;9147372;4148184;1888050;1022310;701802;361032;241302;171306;176832;97626;51576;55260;64470;394188;
16528;95036;235524;888380;2632084;10453960;53203632;276451460;495327632;370818076;245143296;163809008;106849388;84573776;63389012;61347804;62851852;42497620;20519512;9305264;4235300;2293260;1574292;809872;541292;384276;396672;218996;115696;123960;144620;884248;
64864;372968;924312;3486440;10329592;41026480;208797216;1084931480;1943909216;1455272488;962062848;642867104;419329544;331909088;248769656;240758952;246661576;166781560;80528656;36518432;16621400;8999880;6178296;3178336;2124296;1508088;1556736;859448;454048;486480;567560;3470224;
260860;1499945;3717255;14021225;41541955;164993950;839708340;4363209575;7817713340;5852589745;3869075520;2585383460;1686394685;1334820620;1000463315;968247105;991985365;670736275;323857690;146864180;66845375;36194325;24846915;12782140;8543165;6064995;6260640;3456395;1826020;1956450;2282525;13956010;
599084;3444733;8536947;32200765;95404127;378920630;1928451396;10020428755;17953948396;13440898853;8885613888;5937521524;3872928289;3065512828;2297636911;2223650037;2278166681;1540394735;743762786;337284292;153515275;83122905;57062751;29355116;19620001;13928703;14378016;7937863;4193588;4493130;5241985;32050994;
479776;2758712;6836808;25787960;76404328;303458320;1544398944;8024853320;14378406944;10764134392;7116037632;4755059936;3101631896;2455013792;1840060904;1780808568;1824468184;1233624040;595641904;270113888;122942600;66568920;45698664;23509024;15712664;11154792;11514624;6357032;3358432;3598320;4198040;25668016;
191716;1102367;2731953;10304735;30530773;121260370;617133804;3206689745;5745536804;4301292247;2843531712;1900097276;1239396011;981010772;735278789;711601863;729048019;492949765;238015414;107936108;49127225;26600595;18260949;9394084;6278699;4457397;4601184;2540237;1342012;1437870;1677515;10256806;
106972;615089;1524351;5749745;17035291;67659790;344342868;1789240415;3205843868;2399997049;1586608704;1060199492;691547237;547375724;410264363;397053321;406787773;275051755;132805738;60225236;27411575;14842365;10189083;5241628;3503333;2487099;2567328;1417379;748804;802290;936005;5723002;
71936;413632;1025088;3866560;11455808;45499520;231561984;1203219520;2155849984;1613938112;1066954752;712957696;465048256;368096512;275892544;267008448;273554624;184965440;89308544;40499968;18433600;9981120;6851904;3524864;2355904;1672512;1726464;953152;503552;539520;629440;3848576;
78568;451766;1119594;4223030;12511954;49694260;252910392;1314148010;2354604392;1762732006;1165320576;778687448;507922478;402032456;301327922;291624774;298774462;202017970;97542172;44233784;20133050;10901310;7483602;3849832;2573102;1826706;1885632;1041026;549976;589260;687470;4203388;
65280;375360;930240;3508800;10395840;41289600;210136320;1091889600;1956376320;1464605760;968232960;646990080;422018880;334037760;250365120;242303040;248243520;167851200;81045120;36752640;16728000;9057600;6217920;3198720;2137920;1517760;1566720;864960;456960;489600;571200;3492480;
34124;196213;486267;1834165;5434247;21583430;109845156;570766555;1022662156;765597533;506127168;338202964;220603129;174612508;130874071;126659757;129765041;87741335;42364946;19211812;8744275;4734705;3250311;1672076;1117561;793383;818976;452143;238868;255930;298585;1825634;
19716;113367;280953;1059735;3139773;12470370;63465804;329774745;590868804;442343247;292427712;195405276;127459011;100886772;75615789;73180863;74975019;50694765;24477414;11100108;5052225;2735595;1877949;966084;645699;458397;473184;261237;138012;147870;172515;1054806;
8068;46391;114969;433655;1284829;5103010;25970892;134947385;241789892;181011631;119664576;79961948;52157603;41283956;30942797;29946399;30680587;20744845;10016422;4542284;2067425;1119435;768477;395332;264227;187581;193632;106901;56476;60510;70595;431638;
3072;17664;43776;165120;489216;1943040;9888768;51383040;92064768;68922624;45563904;30446592;19859712;15719424;11781888;11402496;11682048;7898880;3813888;1729536;787200;426240;292608;150528;100608;71424;73728;40704;21504;23040;26880;164352;
1348;7751;19209;72455;214669;852610;4339212;22546985;40398212;30243391;19993536;13360028;8714483;6897716;5169917;5003439;5126107;3466045;1673542;758924;345425;187035;128397;66052;44147;31341;32352;17861;9436;10110;11795;72118;
800;4600;11400;43000;127400;506000;2575200;13381000;23975200;17948600;11865600;7928800;5171800;4093600;3068200;2969400;3042200;2057000;993200;450400;205000;111000;76200;39200;26200;18600;19200;10600;5600;6000;7000;42800;
480;2760;6840;25800;76440;303600;1545120;8028600;14385120;10769160;7119360;4757280;3103080;2456160;1840920;1781640;1825320;1234200;595920;270240;123000;66600;45720;23520;15720;11160;11520;6360;3360;3600;4200;25680;
404;2323;5757;21715;64337;255530;1300476;6757405;12107476;9064043;5992128;4004044;2611759;2067268;1549441;1499547;1536311;1038785;501566;227452;103525;56055;38481;19796;13231;9393;9696;5353;2828;3030;3535;21614;
412;2369;5871;22145;65611;260590;1326228;6891215;12347228;9243529;6110784;4083332;2663477;2108204;1580123;1529241;1566733;1059355;511498;231956;105575;57165;39243;20188;13493;9579;9888;5459;2884;3090;3605;22042;
308;1771;4389;16555;49049;194810;991452;5151685;9230452;6910211;4568256;3052588;1991143;1576036;1181257;1143219;1171247;791945;382382;173404;78925;42735;29337;15092;10087;7161;7392;4081;2156;2310;2695;16478;
332;1909;4731;17845;52871;209990;1068708;5553115;9949708;7448669;4924224;3290452;2146297;1698844;1273303;1232301;1262513;853655;412178;186916;85075;46065;31623;16268;10873;7719;7968;4399;2324;2490;2905;17762;
236;1357;3363;12685;37583;149270;759684;3947395;7072684;5294837;3500352;2338996;1525681;1207612;905119;875973;897449;606815;292994;132868;60475;32745;22479;11564;7729;5487;5664;3127;1652;1770;2065;12626;
156;897;2223;8385;24843;98670;502164;2609295;4675164;3499977;2313792;1546116;1008501;798252;598299;579033;593229;401115;193674;87828;39975;21645;14859;7644;5109;3627;3744;2067;1092;1170;1365;8346;
896;5152;12768;48160;142688;566720;2884224;14986720;26852224;20102432;13289472;8880256;5792416;4584832;3436384;3325728;3407264;2303840;1112384;504448;229600;124320;85344;43904;29344;20832;21504;11872;6272;6720;7840;47936;
